nombreEmpresa;fechaInicioEmpresa;fechaFinEmpresa;nombreEmpleado;nombreCliente;nombreServicio;tarifaBaseServicio;tipoServicio;estadoOrden;codSeguimientoOrden;fechaInicioOrden;fechaFinOrden
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Rodney Burby;REPARACION DE RADIADOR;180;TALLER;FINALIZADO;CODSEG3326;24/02/2024;05/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Rodolfo Axelsson;SERVICIO DE AIRE ACONDICIONADO;180;TALLER;FINALIZADO;CODSEG3327;01/01/2024;11/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Ashtyn Kent;Roland Moray;AJUSTE DE LUCES;70;TALLER;FINALIZADO;CODSEG3328;27/04/2024;07/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Ashtyn Kent;Roland Mu–oz;MANTENIMIENTO DE TRANSMISION;300;TALLER;FINALIZADO;CODSEG3329;07/03/2024;17/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Caspian Persson;Roman Davies;REPARACION DE SUSPENSION;250;TALLER;FINALIZADO;CODSEG3330;11/05/2024;21/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elsa Howell;Roman Davies;SERVICIO DE AIRE ACONDICIONADO;180;TALLER;FINALIZADO;CODSEG3331;20/12/2023;30/12/2023
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Roman Hamilton;REPARACION DE ESCAPE;150;TALLER;FINALIZADO;CODSEG3332;19/04/2024;29/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Evelyn Eriksson;Roman Hamilton;CAMBIO DE ACEITE Y FILTROS;150;TALLER;FINALIZADO;CODSEG3333;31/12/2023;10/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Evelyn Eriksson;Roman Hamilton;DIAGNOSTICO DE MOTOR;200;TALLER;FINALIZADO;CODSEG3334;17/03/2024;27/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Evelyn Eriksson;Roman Hamilton;REEMPLAZO DE CORREAS;120;TALLER;FINALIZADO;CODSEG3335;10/04/2024;20/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Everett Skeffington;Roman Hamilton;SERVICIO DE AIRE ACONDICIONADO;180;TALLER;FINALIZADO;CODSEG3336;24/02/2024;05/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Everett Skeffington;Roman Hamilton;SERVICIO DE AIRE ACONDICIONADO;180;TALLER;FINALIZADO;CODSEG3337;02/06/2024;12/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Gonzalo Collins;Roman Hamilton;CAMBIO DE ACEITE Y FILTROS;150;TALLER;FINALIZADO;CODSEG3338;16/01/2024;26/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Gonzalo Collins;Roman Hamilton;CAMBIO DE ACEITE Y FILTROS;150;TALLER;FINALIZADO;CODSEG3339;02/04/2024;12/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Gonzalo Collins;Roman Hamilton;REPARACION DE RADIADOR;180;TALLER;FINALIZADO;CODSEG3340;11/05/2024;21/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Hana Souza;Roman Hamilton;SERVICIO DE AIRE ACONDICIONADO;180;TALLER;FINALIZADO;CODSEG3341;23/12/2023;02/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Hana Souza;Roman Hamilton;ALINEACION Y BALANCEO;100;TALLER;FINALIZADO;CODSEG3342;18/01/2024;28/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Hana Souza;Roman Hamilton;REEMPLAZO DE CORREAS;120;TALLER;FINALIZADO;CODSEG3343;04/04/2024;14/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Hana Souza;Roman Hamilton;REEMPLAZO DE CORREAS;120;TALLER;FINALIZADO;CODSEG3344;10/05/2024;20/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Hana Souza;Roman Hamilton;REPARACION DE RADIADOR;180;TALLER;FINALIZADO;CODSEG3345;08/06/2024;18/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Hubbell;Roman Hamilton;ALINEACION Y BALANCEO;100;TALLER;FINALIZADO;CODSEG3346;02/04/2024;12/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Hubbell;Roman Hamilton;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG3347;25/04/2024;05/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Hubbell;Roman Hamilton;REPARACION DE SUSPENSION;250;TALLER;FINALIZADO;CODSEG3348;08/05/2024;18/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Stapleton;Roman Hamilton;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG3349;21/12/2023;31/12/2023
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Stapleton;Roman Hamilton;DIAGNOSTICO DE MOTOR;200;TALLER;FINALIZADO;CODSEG3350;25/01/2024;04/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Stapleton;Roman Hamilton;CAMBIO DE ACEITE Y FILTROS;150;TALLER;FINALIZADO;CODSEG3351;21/02/2024;02/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Stapleton;Roman Hamilton;AJUSTE DE LUCES;70;TALLER;FINALIZADO;CODSEG3352;19/03/2024;29/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Roman Hamilton;CAMBIO DE BATERIA;90;TALLER;FINALIZADO;CODSEG3353;26/12/2023;05/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Roman Hamilton;ALINEACION Y BALANCEO;100;TALLER;FINALIZADO;CODSEG3354;09/01/2024;19/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Roman Hamilton;ESCANEO ELECTRONICO;100;TALLER;FINALIZADO;CODSEG3355;22/01/2024;01/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Roman Hamilton;REPARACION DE RADIADOR;180;TALLER;FINALIZADO;CODSEG3356;05/02/2024;15/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Roman Hamilton;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG3357;03/03/2024;13/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Roman Hamilton;AJUSTE DE LUCES;70;TALLER;FINALIZADO;CODSEG3358;30/03/2024;09/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Roman Hamilton;REEMPLAZO DE CORREAS;120;TALLER;FINALIZADO;CODSEG3359;15/04/2024;25/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Roman Hamilton;SERVICIO DE AIRE ACONDICIONADO;180;TALLER;FINALIZADO;CODSEG3360;26/04/2024;06/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Roman Hamilton;ESCANEO ELECTRONICO;100;TALLER;FINALIZADO;CODSEG3361;12/05/2024;22/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Roman Hamilton;ESCANEO ELECTRONICO;100;TALLER;FINALIZADO;CODSEG3362;23/05/2024;02/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Katharine Herndon;Roman Hamilton;MANTENIMIENTO DE TRANSMISION;300;TALLER;FINALIZADO;CODSEG3363;08/06/2024;18/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Keith Jacobsen;Roman Hamilton;REEMPLAZO DE CORREAS;120;TALLER;FINALIZADO;CODSEG3364;18/02/2024;28/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Ashtyn Kent;Roman Read;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG3365;19/04/2024;29/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Caspian Persson;Romeo Roberts;REPARACION DE SUSPENSION;250;TALLER;FINALIZADO;CODSEG3366;15/05/2024;25/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elliott Ashburton;Romeo Roberts;REEMPLAZO DE CORREAS;120;TALLER;FINALIZADO;CODSEG3367;07/03/2024;17/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Atticus Hughes;Ronaldo Clarke;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG3368;24/04/2024;04/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Ronnie Buckingham;AJUSTE DE FRENOS;120;TALLER;FINALIZADO;CODSEG3369;11/02/2024;21/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Evelyn Eriksson;Ronnie Buckingham;DIAGNOSTICO DE MOTOR;200;TALLER;FINALIZADO;CODSEG3370;02/02/2024;12/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Caspian Persson;Ronnie Ferrer;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG3371;29/04/2024;09/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elsa Howell;Ronnie Ferrer;AJUSTE DE LUCES;70;TALLER;FINALIZADO;CODSEG3372;16/01/2024;26/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Caspian Persson;Ronnie Rose;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG3373;10/03/2024;20/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elsa Howell;Ronnie Rose;REPARACION DE RADIADOR;180;TALLER;FINALIZADO;CODSEG3374;29/03/2024;08/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Caspian Persson;Roselyn Briare;DIAGNOSTICO DE MOTOR;200;TALLER;FINALIZADO;CODSEG3375;24/05/2024;03/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elsa Howell;Roselyn Briare;MANTENIMIENTO DE TRANSMISION;300;TALLER;FINALIZADO;CODSEG3376;02/01/2024;12/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Ashtyn Kent;Roselyn Chichester;SERVICIO DE AIRE ACONDICIONADO;180;TALLER;FINALIZADO;CODSEG3377;09/01/2024;19/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Keith Jacobsen;Rosemary Burbeck;CAMBIO DE BATERIA;90;TALLER;FINALIZADO;CODSEG3378;20/12/2023;30/12/2023
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Maxwell Buckston;Rosemary Burbeck;REEMPLAZO DE CORREAS;120;TALLER;FINALIZADO;CODSEG3379;21/03/2024;31/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Nora Bianchi;Rosemary Burbeck;REEMPLAZO DE CORREAS;120;TALLER;FINALIZADO;CODSEG3380;25/12/2023;04/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Shaylee Sellick;Rosemary Burbeck;REEMPLAZO DE CORREAS;120;TALLER;FINALIZADO;CODSEG3381;23/01/2024;02/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Keith Jacobsen;Rosemary Parret;REPARACION DE RADIADOR;180;TALLER;FINALIZADO;CODSEG3382;11/01/2024;21/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Maxwell Buckston;Rosemary Parret;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG3383;12/04/2024;22/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Nora Bianchi;Rosemary Parret;AJUSTE DE FRENOS;120;TALLER;FINALIZADO;CODSEG3384;16/01/2024;26/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Shaylee Sellick;Rosemary Parret;AJUSTE DE FRENOS;120;TALLER;FINALIZADO;CODSEG3385;14/02/2024;24/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Ashtyn Kent;Royce Cameron;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG3386;17/01/2024;27/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Caspian Persson;Royce Rowena;DIAGNOSTICO DE MOTOR;200;TALLER;FINALIZADO;CODSEG3387;25/02/2024;06/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elsa Howell;Royce Rowena;CAMBIO DE ACEITE Y FILTROS;150;TALLER;FINALIZADO;CODSEG3388;15/03/2024;25/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Ruben Ali;AJUSTE DE FRENOS;120;TALLER;FINALIZADO;CODSEG3389;24/05/2024;03/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Caspian Persson;Ruben Brown;REPARACION DE ESCAPE;150;TALLER;FINALIZADO;CODSEG3390;13/06/2024;23/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elliott Ashburton;Ruben Brown;CAMBIO DE ACEITE Y FILTROS;150;TALLER;FINALIZADO;CODSEG3391;05/04/2024;15/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Ruben Eytinge;MANTENIMIENTO DE TRANSMISION;300;TALLER;FINALIZADO;CODSEG3392;30/12/2023;09/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Ashtyn Kent;Rubi Clavering;REEMPLAZO DE CORREAS;120;TALLER;FINALIZADO;CODSEG3393;25/01/2024;04/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Aubrie Rowena;Rubi D’az;CAMBIO DE BATERIA;90;TALLER;FINALIZADO;CODSEG3394;09/03/2024;19/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elliott Ashburton;Rubi D’az;AJUSTE DE FRENOS;120;TALLER;FINALIZADO;CODSEG3395;24/04/2024;04/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Caspian Persson;Ryan Ireton;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG3396;04/05/2024;14/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elsa Howell;Ryan Ireton;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG3397;21/01/2024;31/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Ryder Holcombe;AJUSTE DE FRENOS;120;TALLER;FINALIZADO;CODSEG3398;27/01/2024;06/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Annabelle Figueroa;Rylie Fuentes;ESCANEO ELECTRONICO;100;TALLER;FINALIZADO;CODSEG3399;22/03/2024;01/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Caspian Persson;Sabine Haverill;AJUSTE DE LUCES;70;TALLER;FINALIZADO;CODSEG3400;15/05/2024;25/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elsa Howell;Sabine Haverill;REEMPLAZO DE CORREAS;120;TALLER;FINALIZADO;CODSEG3401;24/12/2023;03/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Caspian Persson;Sadhbh Colquoit;AJUSTE DE LUCES;70;TALLER;FINALIZADO;CODSEG3402;18/03/2024;28/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elsa Howell;Sadhbh Colquoit;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG3403;06/04/2024;16/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Annabelle Figueroa;Sadie Dinton;ESCANEO ELECTRONICO;100;TALLER;FINALIZADO;CODSEG3404;05/03/2024;15/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Annabelle Figueroa;Sadie Kelso;ALINEACION Y BALANCEO;100;TALLER;FINALIZADO;CODSEG3405;18/03/2024;28/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Sadie Marino;CAMBIO DE BATERIA;90;TALLER;FINALIZADO;CODSEG3406;03/01/2024;13/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elsa Howell;Sadie Marino;AJUSTE DE LUCES;70;TALLER;FINALIZADO;CODSEG3407;25/12/2023;04/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Aubrie Rowena;Sage Milbourne;REEMPLAZO DE CORREAS;120;TALLER;FINALIZADO;CODSEG3408;16/01/2024;26/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Annabelle Figueroa;Saige Beal;REPARACION DE ESCAPE;150;TALLER;FINALIZADO;CODSEG3409;12/01/2024;22/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Ashtyn Kent;Saige Henry;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG3410;12/05/2024;22/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Atticus Hughes;Saige Hope;REPARACION DE SUSPENSION;250;TALLER;FINALIZADO;CODSEG3411;11/03/2024;21/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Aubrie Rowena;Salma Lynch;AJUSTE DE LUCES;70;TALLER;FINALIZADO;CODSEG3412;13/04/2024;23/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Evelyn Eriksson;Salvador Nilsen;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG3413;03/02/2024;13/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Evelyn Eriksson;Salvador Nilsen;AJUSTE DE FRENOS;120;TALLER;FINALIZADO;CODSEG3414;14/05/2024;24/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Everett Skeffington;Salvador Nilsen;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG3415;12/01/2024;22/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Everett Skeffington;Salvador Nilsen;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG3416;29/03/2024;08/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Everett Skeffington;Salvador Nilsen;CAMBIO DE BATERIA;90;TALLER;FINALIZADO;CODSEG3417;20/04/2024;30/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Gonzalo Collins;Salvador Nilsen;REPARACION DE SUSPENSION;250;TALLER;FINALIZADO;CODSEG3418;19/02/2024;29/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Gonzalo Collins;Salvador Nilsen;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG3419;06/05/2024;16/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Gonzalo Collins;Salvador Nilsen;ALINEACION Y BALANCEO;100;TALLER;FINALIZADO;CODSEG3420;14/06/2024;24/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Hana Souza;Salvador Nilsen;CAMBIO DE BATERIA;90;TALLER;FINALIZADO;CODSEG3421;26/01/2024;05/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Hana Souza;Salvador Nilsen;AJUSTE DE FRENOS;120;TALLER;FINALIZADO;CODSEG3422;21/02/2024;02/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Hubbell;Salvador Nilsen;REPARACION DE ESCAPE;150;TALLER;FINALIZADO;CODSEG3423;13/03/2024;23/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Hubbell;Salvador Nilsen;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG3424;13/06/2024;23/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Jaron Stapleton;Salvador Nilsen;CAMBIO DE ACEITE Y FILTROS;150;TALLER;FINALIZADO;CODSEG3425;24/01/2024;03/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Aubrie Rowena;Salvador Rossi;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG3426;03/04/2024;13/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Caspian Persson;Sam Khan;MANTENIMIENTO DE TRANSMISION;300;TALLER;FINALIZADO;CODSEG3427;25/05/2024;04/06/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elsa Howell;Sam Khan;REPARACION DE SUSPENSION;250;TALLER;FINALIZADO;CODSEG3428;03/01/2024;13/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Aubrie Rowena;Samantha Ethelstan;AJUSTE DE LUCES;70;TALLER;FINALIZADO;CODSEG3429;29/12/2023;08/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Atticus Hughes;Samara Knox;REPARACION DE ESCAPE;150;TALLER;FINALIZADO;CODSEG3430;28/02/2024;09/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Aubrie Rowena;Sammy Hansson;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG3431;17/01/2024;27/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Samson Andersson;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG3432;24/12/2023;03/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Caspian Persson;Samson Southwell;CAMBIO DE ACEITE Y FILTROS;150;TALLER;FINALIZADO;CODSEG3433;25/12/2023;04/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elliott Ashburton;Samson Southwell;ALINEACION Y BALANCEO;100;TALLER;FINALIZADO;CODSEG3434;12/04/2024;22/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Aubrie Rowena;Sandra Ewell;REPARACION DE SUSPENSION;250;TALLER;FINALIZADO;CODSEG3435;30/12/2023;09/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Sandra Ewell;REPARACION DE SUSPENSION;250;TALLER;FINALIZADO;CODSEG3436;14/02/2024;24/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Aubrie Rowena;Sandy Soule;ESCANEO ELECTRONICO;100;TALLER;FINALIZADO;CODSEG3437;02/04/2024;12/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Atticus Hughes;Saniyah Cliff;CAMBIO DE BATERIA;90;TALLER;FINALIZADO;CODSEG3438;28/03/2024;07/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Levi Moseley;Santino Eytinge;REPARACION DE ESCAPE;150;TALLER;FINALIZADO;CODSEG3439;28/01/2024;07/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Maxwell Buckston;Santino Eytinge;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG3440;29/04/2024;09/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Nora Bianchi;Santino Eytinge;ALINEACION Y BALANCEO;100;TALLER;FINALIZADO;CODSEG3441;02/02/2024;12/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Shaylee Sellick;Santino Eytinge;MANTENIMIENTO DE TRANSMISION;300;TALLER;FINALIZADO;CODSEG3442;02/03/2024;12/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Caspian Persson;Saoirse Stokes;ALINEACION Y BALANCEO;100;TALLER;FINALIZADO;CODSEG3443;07/05/2024;17/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Elsa Howell;Saoirse Stokes;AJUSTE DE FRENOS;120;TALLER;FINALIZADO;CODSEG3444;24/01/2024;03/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Aubrie Rowena;Sarah Maldonado;REPARACION DE RADIADOR;180;TALLER;FINALIZADO;CODSEG3445;17/03/2024;27/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Sarai Cavalcanti;ESCANEO ELECTRONICO;100;TALLER;FINALIZADO;CODSEG3446;08/01/2024;18/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Aubrie Rowena;Sarai Glanville;DIAGNOSTICO DE MOTOR;200;TALLER;FINALIZADO;CODSEG3447;08/03/2024;18/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Aubrie Rowena;Saul Garrido;AJUSTE DE LUCES;70;TALLER;FINALIZADO;CODSEG3448;01/05/2024;11/05/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Cyrus Olsson;Saul Lewes;SERVICIO DE AIRE ACONDICIONADO;180;TALLER;FINALIZADO;CODSEG3449;31/01/2024;10/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Aubrie Rowena;Saul Ortega;REPARACION DE ESCAPE;150;TALLER;FINALIZADO;CODSEG3450;14/01/2024;24/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Levi Moseley;Savanah Aguilera;REPARACION DE SUSPENSION;250;TALLER;FINALIZADO;CODSEG3451;27/02/2024;08/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Nora Bianchi;Savanah Aguilera;SERVICIO DE INYECCION ELECTRONICA;200;TALLER;FINALIZADO;CODSEG3452;27/01/2024;06/02/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Patricia Newton;Savanah Aguilera;REPARACION DE ESCAPE;150;TALLER;FINALIZADO;CODSEG3453;03/03/2024;13/03/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Shaylee Sellick;Savanah Aguilera;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG3454;01/04/2024;11/04/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Atticus Hughes;Savanah Campbell;AJUSTE DE LUCES;70;TALLER;FINALIZADO;CODSEG3455;20/01/2024;30/01/2024
TALLER MECANICO LOS NEGROS;12/12/2023;11/12/2024;Atticus Hughes;Savion Stewart;INSPECCION DE SISTEMA DE ENFRIAMIENTO;150;TALLER;FINALIZADO;CODSEG3456;16/01/2024;26/01/2024
